,date,median_salary,mean_salary,population_size,number_of_jobs,area_size,borough_flag,average_price,houses_sold,no_of_crimes,area_barnet,area_bexley,area_brent,area_bromley,area_camden,area_city of london,area_croydon,area_ealing,area_east,area_east midlands,area_enfield,area_england,area_england and wales,area_great britain,area_greenwich,area_hackney,area_hammersmith and fulham,area_haringey,area_harrow,area_havering,area_hillingdon,area_hounslow,area_inner london,area_islington,area_kensington and chelsea,area_kingston upon thames,area_lambeth,area_lewisham,area_london,area_merton,area_newham,area_north east,area_north west,area_northern ireland,area_outer london,area_redbridge,area_richmond upon thames,area_scotland,area_south east,area_south west,area_southwark,area_sutton,area_tower hamlets,area_united kingdom,area_wales,area_waltham forest,area_wandsworth,area_west midlands,area_westminster,area_yorkshire and the humber
958,2017,33137.0,40076,323257.0,151000.0,3522.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
959,2018,34501.0,45317,326474.0,147000.0,3522.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
960,1999,17000.0,19686,5271959.0,3188094.522019334,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
961,2000,17812.0,20631,5269626.0,2588000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
962,2001,18756.0,22024,5280727.0,2609000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
963,2002,19225.0,22571,5301243.0,2616000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
964,2003,19786.0,23132,5325475.0,2636000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
965,2004,20765.0,24341,5346376.0,2661000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
966,2005,21447.0,25250,5380687.0,2691000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
967,2006,22000.0,25975,5415521.0,2694000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
968,2007,22543.0,26563,5451924.0,2674000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
969,2008,23849.0,27930,5496240.0,2666000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
970,2009,23958.0,28347,5528007.0,2588000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
971,2010,23831.0,28477,5565866.0,2600000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
972,2011,24291.0,28539,5608667.0,2635000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
973,2012,24573.0,28939,5642569.0,2659000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
974,2013,25328.0,30162,5674712.0,2700000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
975,2014,24963.0,29550,5713284.0,2742000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
976,2015,25682.0,30179,5751000.0,2818000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
977,2016,26352.0,31295,5800734.0,2882000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
978,2017,26837.0,31930,5860706.0,2990000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
979,2018,27682.0,33067,5900757.0,2960000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
980,1999,24447.0,36167,189233.0,3188094.522019334,4323.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
981,2000,25951.0,40903,196478.0,616000.0,4323.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
982,2001,26829.0,41566,203329.0,612000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
983,2002,28879.0,43576,208100.0,598000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
984,2003,29254.0,43694,211009.0,605000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
985,2004,31482.0,46350,214557.0,597000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
986,2005,32519.0,50430,223132.0,614000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
987,2006,33474.0,53229,222829.0,605000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
988,2007,35315.0,52597,220619.0,623000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
989,2008,36048.0,59836,218673.0,639000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
990,2009,36765.0,55752,216980.0,640000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
991,2010,37836.0,56080,217187.0,644000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
992,2011,37406.0,54049,219582.0,674000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
993,2012,37649.0,55529,223858.0,698000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
994,2013,36946.0,51094,226841.0,717000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
995,2014,37260.0,51099,233292.0,737000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
996,2015,39392.0,53316,242299.0,756000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
997,2016,40000.0,53888,247614.0,765000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
998,2017,42152.0,59878,244796.0,754000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
999,2018,43015.0,63792,255324.0,775000.0,2203.0,1,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1000,1999,16527.0,18977,4956325.0,3188094.522019334,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1001,2000,17503.0,20018,4958609.0,2360000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1002,2001,18270.0,20875,4976643.0,2400000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1003,2002,18863.0,21805,5000111.0,2441000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1004,2003,19659.0,22694,5026314.0,2498000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1005,2004,20433.0,24051,5063199.0,2551000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1006,2005,21506.0,25500,5108408.0,2567000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1007,2006,21674.0,25446,5134016.0,2527000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1008,2007,22307.0,26101,5164138.0,2550000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1009,2008,23357.0,27597,5198675.0,2550000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1010,2009,23891.0,28129,5223344.0,2516000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1011,2010,23856.0,28230,5254788.0,2497000.0,4323.0,0,292865.41748455085,46161.40733305862,1197894.2185129607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
